yarn_id,yarn_name,brand,weight,fiber
90fc7b69b6b576d4bb555451bc5ac88837d647fe,BFL Fingering Superwash,Blue Moon Fiber Arts,Fingering (14 wpi),
1179932c47bcb22b8f7eac5abbca954527f69441,Dragon Sock,Dragonfly Fibers ,Fingering (14 wpi),
6df1413d2c11463ea0c605bc76992e38a944e93e,Socks,Knitca,Fingering (14 wpi),
68a37ab123e32e2e1957997a5b21753a20bb970c,Merino Sock,Hue Loco,Fingering (14 wpi),
42e76badf040339b68c09c75c4835e0b13c6f5ad,Slasher Sock,Direful Yarns,Fingering (14 wpi),
9a3d2ec25a094d0b47f79032fb1ddae6ca211b4d,Stitch Smooth Sock,Stitch Together,Fingering (14 wpi),
be5dd81836ec7a9d2e45c2a580b10349e79d1e92,Martine,BBB,DK (11 wpi),
7851e0000b89c1a2f502023bfbc3e97f7ba6ef69,Soft Dream,BBB,DK (11 wpi),
99e9557a0da24912791d514fb184a5946cf20deb,Kid Mohair,BBB,DK (11 wpi),
b358fd97891ecada726904bd66b32f7604c867db,Sylvia Sock,Birch Hollow Fibers,Light Fingering,
84f400e231bc42abec1af4f63f96dee1c05d6ee8,Stroll Effects,Knit Picks,Light Fingering,
e1e74971b8e4e147d107a86eff5672316b1ea3ad,McQueen Silk Sock,HauteKnitYarn,Fingering (14 wpi),
baed9255f39c98226e08d1cf15a8f17d6c43d593,Matte Sock,Valkyrie Fibers,Light Fingering,
df25c19c95d38c6f5e1c54c068621964343be477,Soft Sock,A Homespun House,Fingering (14 wpi),
9a5756133b44f6486d4dd457b5179c8d3c994c95,Super Sok,Het Wolbeest,Fingering (14 wpi),
52ac76a140a4bee3f51e6e4007ce533e7f250107,BFL Sock,Het Wolbeest,Fingering (14 wpi),
6e7d49b27eb1107bc0ef86e2eea85890e76da6c4,Merino Sock,The Fibre Fox,Light Fingering,
bdca4d638341d60bf123b74b2cdc3148e8228cd2,Tippy Sock,Tippy Tree Yarns,Light Fingering,
cb5d4636ef5bacfbdde9531ac14e7531bcb0a03f,Sock Fingering 75/25,Birch Grove,Fingering (14 wpi),
604c17cd1354f92f86f502689dc747e9adb62ebd,Trek,amirisu,Fingering (14 wpi),
461b0343bab19cee4bde43f761755a0bb35c2e9d,Highlands Sock,Youghiogheny Yarns,Fingering (14 wpi),
8c1be55be919e504a304c983b6e35f15f0d84a1f,Woolly Yak,Youghiogheny Yarns,Fingering (14 wpi),
d2062591091849cb047a10c73b472dc0331f1d18,Mon Sock,Youghiogheny Yarns,Fingering (14 wpi),
1d91e5e7d8794ce22b6d7f81bb5797076ef735da,7 Veljestä Nature,Novita,Aran (8 wpi),
41259affdfaf9fc5e4da88750963b3dcdb280cbb,80/20 Sock,Gypsy Soul Fibers,Fingering (14 wpi),
aa095c2e22a2a512f31ce2b5e5a1a4dd3f52179c,Soft Sock,A Homespun House,DK (11 wpi),
96e3dbe5cd10e1821508fa920bece1464366f3b1,Sparkle Classic (discontinued),Pineapple Yarn,DK (11 wpi),
aa4c9d0a140058b9bbe21aab5f871400fabf5507,80/20 Merino/Nylon,Sweet Skein O'Mine,DK (11 wpi),
6865625adc95b3d9f769f40afd6dc8648cb7bc39,Sock Fingering,Granite State Yarns,Light Fingering,
be87f20e439682d6a2c36ad0ec79db2029c523e9,Bliss Sock,Yarn Nouveau,Fingering (14 wpi),
cefd98f35531abac32d53263650dfe384344557f,Squishy Sock,Hidden Pond Yarns,Fingering (14 wpi),
df3880c04cbca647db093906bca08bf6cc68ddec,Signature 4 ply Self Striping or Patterning,West Yorkshire Spinners,Fingering (14 wpi),
e5001fed9315c930306a25a4bf14f8f9eca8a924,Sock,Shibui Knits,Fingering (14 wpi),
c5eead9e5b85ecd923bcc8066108c9def63f9ea8,Self Striping Hand Dyed Sock,Fab Funky Fibres,Light Fingering,
a305828bb2f6f86cf43223cbd65d67fd7e67777e,Serendipity,Freckled Whimsy,Light Fingering,
ec7f7bff068f2363cb53898251d66e3d4131e6b4,Sensitive Socks ,Klaus Koch Köln,Light Fingering,
413622ed89ba8b1ee5048816da2e9ad11a5d1526,TOFUtsies,South West Trading Company,Light Fingering,
9620f0e9758706eb8a32ecb5b03ef141dea99ba2,Resilient Superwash Merino Sock,Expression Fiber Arts,DK (11 wpi),
62489193b9ad5b0eb44cf6cd8e3887bcc2b4a3eb,Twisty Sock Fingering ,Pixie Yarn,Fingering (14 wpi),
f81f266452cf889b479c8bd53e82255c4a9a1791,FS Merino Sock,Freckles & Speckles,Light Fingering,
726d22923c40a26b11cd864d232a0750b80d34ee,Pitter Patter,Noble Character Crafts,Light Fingering,
00d0e993828abfd2f4d79fd6b56a9f1bb020d898,Dia Passage (ダイヤパサージュ) ,Diakeito,Worsted (9 wpi),
d5d3131f7760354046f2b51f1bccf9062d5eec30,Smooth Sock,The Uncommon Thread,Light Fingering,
36c0ee60c6643d7e36c04c2fde73443410d3e77b,6-fädig Tweed,Regia,Sport (12 wpi),
c58b47e6785cc6259723b638d3a9e1409649576a,Crazy Color,YarnArt,Sport (12 wpi),
8f910b3cbeb2dc518d2549f8aa128751bc3af29c,Supersocke 6-fach Fantasy Color,ONline,Sport (12 wpi),
ab8270e762ca64b5ec4b0cfe36c0023a8b5b14d5,6-Fädig Color,Schachenmayr Regia,Sport (12 wpi),
40629d7248751f2a7d7a8600e829fbd4dd78ad69,4-fädig,Regia,Light Fingering,
779b1d5d46bc9e457186a1c009dce340a38b7ae3,Lana Mia,Gedifra,Light Fingering,
80170468e485376f1525da80e8ad243d6ca774da,Merino Sock,LiliaCraftParty Yarns,Fingering (14 wpi),
b9027041e5e2110d83e298f5a961ccea56e0c39d,Sock Hop,Crown Mountain Farms,Fingering (14 wpi),
85d3cac4a93e97ba90584df52ad3551366e65081,Baby Ull,Dale Garn,Sport (12 wpi),
25729bbafb1882a0f20ad6178ac7a1cb2d005c4a,Superwash Me Sock,J. Knits,Fingering (14 wpi),
b502e70dc76f8f86b06f27945ad29cbee4245639,Sockenwolle 80/20 Fluffy,Rohrspatz & Wollmeise,Fingering (14 wpi),
8fd90b569f5ec0d04f4d1ff7eb2c367077e805d2,Handgefärbte Sockenwolle Schurwolle Bambus Seide,Tausendschön,Fingering (14 wpi),
38dd7a8e887177fe051cd9a0bc51cea2e297c27d,Kroy Socks Ragg Shades,Patons North America,Fingering (14 wpi),
a70d20ef0f07b2248f699d8266767ec4799e7a74,Batty Sock,Knitters Nightmare Yarn & Fiber,Fingering (14 wpi),
49400eeffec97d0157b9c5fd035e60e43056c30b,Revelry Sock ,Circus Tonic Handmade,Fingering (14 wpi),
4bc40cf2e209006afcbbd02f8802a74bc8d9dc15,Peacock Sock,Unplanned Peacock Studio,Fingering (14 wpi),
0102d2be003903172d7f5bed6070af2452845b6c,BFL/Nylon Sock ,Marigoldjen Yarns,Fingering (14 wpi),
738677f110a92b90cab0ef859626ddb2078e1b2c,Sock-aholic II,Knitters Brewing Company,Light Fingering,
f6bd37ca8580d07d29f80b579f32706e6606f343,Sock,Qing Fibre,Light Fingering,
f82f8a111a2ab63624eafbde3cfd8fbe54c9d804,Creative Melange Chunky,Rico Design,Bulky (7 wpi),
9488453653a6541362885ca07b3ba9cc61deb7ec,BFL Sock,Mellifera Yarns,Fingering (14 wpi),
2273b64c96cc9a6b9476de9ae3a6a15cc3642af0,Cash Sock,Mellifera Yarns,Fingering (14 wpi),
a3c6898ace6f1a5595bd7f2a32c6364279ca1b82,Mohair,Hue Loco,Fingering (14 wpi),
1700a9fcb69f672f88af6029df9bcd11d380b438,Opal 4-fach | 4-ply,Zwerger Garn,Light Fingering,
5b5efa76a207e0d7d303823d2f30f1298b9418ff,Superwash,Alize,Light Fingering,
07be430257904f09904d9ca4dbc0860a47a4654b,United Socks,Katia,Light Fingering,
710de4e14c369439add84bb1be29954efc09e5bd,Sock Self Striping,Yvieknits Yarn,Fingering (14 wpi),
85d989c788bc30e83630e50c4fdf1edc277f16b9,Stroll Hand Painted,Knit Picks,Fingering (14 wpi),
e1eeac750b3baac2896aba35267378ecb803f846,4 ply Sock Weight,Mothy and The Squid,Fingering (14 wpi),
b1fcac5e7f6286f4d5202041cb4af9a66e8ae2a0,Ridley Sock,Sea Turtle Fiber Arts,Fingering (14 wpi),
40e6f6cd4df605b2a60f1abf78f200b9ba0101b0,Socks that Rock Mediumweight,Blue Moon Fiber Arts,Sport (12 wpi),
398374adbb276bf4c136d641f61c016ab3135725,Tatamy Tweed Worsted,Kraemer Yarns,Worsted (9 wpi),
2f0232ab0d9e54bb612b70ff395722284b51b844,Down Home Art Yarns Sock,Knitivity,Fingering (14 wpi),
801c7a3e689c8a2137cc2e659e31edbfb4c0bb88,Stretch Socks,Patons North America,Fingering (14 wpi),
e7fe93c02a86c5cd44b276b1d2f99e23e97a6c15,Soft Touch Ultra Solid Colors,Shelridge Yarns,Fingering (14 wpi),
83e938f2059f9d1e2f295d10aaa4b5aa689d21db,Aussi Sock,Oasis Yarn,Fingering (14 wpi),
a69d74b04d5fadfb585c461ec6d5a6b3138c289f,Sport Weight,Claudia Hand Painted Yarns,Sport (12 wpi),
c4bfdefe2b1b2976073698c4dff7c9ddf2edc2da,Scooby Sock,Cocoa Beach Yarn Company,Light Fingering,
2e6252242b4c96341300d9de2f204c1b7821810e,Sterling Sock ,Woolbearers,Fingering (14 wpi),
c1ca9bc23285799c12cd433db463fa52633d6e61,Superwash Merino Nylon Sock,Truly Hooked,Light Fingering,
98c7e8c1f231e58ee5ecc94cc657a0cc09e3c7fa,Sparkly Sock,Truly Hooked,Light Fingering,
b8de84707adc7eb389c8f3c605603a0003769d5b,Superwash MCN Sock,Truly Hooked,Light Fingering,
9b2d6afe52a2970a4674b008d668d84e9946ce13,Merri Creek Sock,Miss Click Clack,Fingering (14 wpi),
15904a95f72ce640cbe278d28e1cf7c56cb2218d,Highland Superwash Sock Twist,Cloudborn Fibers,Fingering (14 wpi),
03f1eea5a7160c78b9b47eae9c4bf359e0a06f3e,Frolicking Feet,Done Roving Yarns,Fingering (14 wpi),
71971df5e6b7a56485e644988f9db42390dd26e4,Luna,Dubai Knits,Fingering (14 wpi),
b045752e6d405665c8fd5a6299bd91b91d0bc578,Minuet Sock,Knitting A Love Song,Light Fingering,
8721781c64e379d7539744411132c35d86107f70,Glitz Sock,Hue Loco,Light Fingering,
1a97550f899c1fc023f1d9a0c9d94e22f541a0c5,Strong Sock,The Wool Barn,Fingering (14 wpi),
a7a0ced35871ce8be07a060765bb46248decb42b,Sock,Tukuwool,Sport (12 wpi),
44f181530b733df965686823efd351e5798714d2,Achilles,Barking Dog,Fingering (14 wpi),
79ad7f6f7cd23f9ed628cf4d36e6de3ef38ce099,Kettle Steps,Good For Ewe,Fingering (14 wpi),
d20817df750678dbf4dcda9cfcffcc6ae565e5c3,Staten Island Ferry sock,Yarn Over New York,Fingering (14 wpi),
ee8769cc19032738336f9836bea2f8c7b75b301d,Simply Spun SW Merino,Fully Spun,Fingering (14 wpi),
368e85cb6fefae3ffdf4377b47ed368113e25149,Sock ,We Love Knitting,Fingering (14 wpi),
bd6c36fd67610392fe665edd2c74963a1e8cd78f,Soft Sock,Nicole C. Méndez,Fingering (14 wpi),
4a16b5de7943d47159fcef81eea18f23d6c19315,Remmidemmi Sock,Frida Fuchs,Fingering (14 wpi),
c059842559b71efa56b6e685ec99341d24a79360,Sycamore Sock,Arbor Twist,Fingering (14 wpi),
6346a9fa59b1d0f28408ba8c8d8970d2a4849c33,Self Striping Hand Dyed Sock,Fab Funky Fibres,Fingering (14 wpi),
deb01fb255029ae13f371cb349d308a43d54113a,Seraphic,Invictus Yarns,Fingering (14 wpi),
9516b1a03701ae427f95577025d5835ea222d91a,Heritage Paints,Cascade Yarns ®,Fingering (14 wpi),
6312abe5ce7a0455d69a74a9a267c46bbbe94b98,High Twist 80/20 Merino Nylon,Sun Valley Fibers ,Fingering (14 wpi),
1d9460897b8c52c73754b0fc5924bed1ad9da768,Sock ,Suburban Stitcher,Fingering (14 wpi),
b1352f03e35019fa2c507dbed28de012878fcc6d,Goya Sock,Cecily Grove Yarns,Sport (12 wpi),
4440e99d2333d0a2d438a91a399b94b62f9dfd2c,Goya Sport,Cecily Grove Yarns,Sport (12 wpi),
e06bcaf6de444add2be7724a6c060d641ca991f9,Sockenwolle 4fach,Mabeluk,Light Fingering,
63e1b59c0dded6b5585271dfb536d570ccab670f,Basic Sock,AJHC Wools,Light Fingering,
7f4e96cb50642b6ad3dcda66658e403cf318c6e4,Ares Sock 75/25,TréLiz,Fingering (14 wpi),
05130f9f73abd2200d57879327e48d33874b4b3e,Hygge,Red Heart,Jumbo (0-4 wpi),
6669623c8af3c236be702ca57e89fa9ab6d85ea2,Merino Cashmere Sock,Squoosh Fiberarts,Fingering (14 wpi),
cb5d40962d216befe957386f2b138b92aa8dafa1,Plush Sock,Hypnotic Yarn,Fingering (14 wpi),
8e2d9abc0ea2b4e98c6ba14f50690a385ac27ba3,Merino Sock,Chappy Yarn,Light Fingering,
1a24b8ae6981e4eb2b816f20d535d61aff1f6556,Pairfect Kids Color Design Line By Arne & Carlos 4-fädig / 4-Ply,Schachenmayr Regia,Light Fingering,
ab1422245bd77e2de0a2d5736f6dffe8a08beaaf,Antarctica,World of Yarn,Light Fingering,
584ced94e67567aef3189ad861b1cfc4c11e8bc7,Cabled Sock,Knitologie,Fingering (14 wpi),
79268f286085c45c289f7420a20e09fc74d51a1f,Heritage® Silk,Cascade Yarns ®,Light Fingering,
31081c31cad44a3e28d0d66d0af3ff15d9f5d7b3,Perfection Knot,Oh! Loops,Light Fingering,
8546e2bd96e82a21b9cad157e12e5bd3ed328ca5,Cats Cradle Solid,Boss Kitty,Light Fingering,
1ff3dcc28d3bc788e5b19fd2df1f8b9535555b14,Definition,Artesano,Fingering (14 wpi),
d5a11fe0908f10329e1e600bf6ecc7e101a6be84,Viv Nylon Sock,The Black Squirrel,Fingering (14 wpi),
b38a04d480a07eb237bdb8868c88f13b8d5c8f63,Superwash Merino Fingering,Northbound Knitting,Light Fingering,
3a94e8e6211eb3b289d7369c5988cae5ee7db40e,Superwash Merino/Nylon Fingering,Northbound Knitting,Light Fingering,
f18593bc2b8dd33fb08c0b3590074773cab41921,Adorn Luxe,Three Irish Girls,Light Fingering,
d70d04cd5712caeb83b7d164bbc5366ddf8f2d3b,Everyday Sock,Black Cat Custom Yarn,DK (11 wpi),
f249e32120ca7ef3d4432dfc566d88d185e019ea,Strong Sock,Tia's Terrific Threads,Fingering (14 wpi),
294ee69387a4585834aefd0f5330ef6e12a0b658,Silky Fluffy Sock,SockObsession Yarns,Fingering (14 wpi),
daa06a804d8fea1c8b90fd6f80b0e561b20b5784,Twist Light,madelinetosh,Light Fingering,
7930e69903328a5e9a1abbee800564c59f8265fc,Basic Sock Fingering,Bad Sheep Yarn,Light Fingering,
226baceb8fd2443474b136973065c4877be9b15c,Sock Solid,Rio De La Plata Yarns,Fingering (14 wpi),
30979b23c6661c3e5fdaa40a93cf4b7fa43465cd,Super Sock,Louise Robert Collection,Fingering (14 wpi),
ba4454ea0e4532c4c72c53b4e0be8cb12c0503db,Christmas Sock Wool,Hobbii,Light Fingering,
6ed1f2c73991e5c97875efe3650dfa58c13f76ef,Harlem sock,Yarn Over New York,Light Fingering,
d3f05a72f0b2298ca3d229f2cdbffdf8532fb02b,Broadway sparkle sock,Yarn Over New York,Light Fingering,
edd69bc6a769facddc771b0e746a1b22c517cba1,Fabulous,The Dyeing Arts,Fingering (14 wpi),
757d65a80cc42205bfb65d92579aad9af14b5f99,BFL Sock,Republica Unicornia,Light Fingering,
ab16c85f310620a6a29f8229e6d74dc68543e8ec,Old Syncopation Self-Striping,sKnitches ,Fingering (14 wpi),
2dca512d952983d8c8f2b82b6859a9aefc1f4f5c,Fine Sock,El Robledal de la Santa ,Fingering (14 wpi),
6005b6619594e2377339af093aee2f199ec02d58,Kroy Socks,Patons North America,Light Fingering,
f6f8724e51e405ecd6e9271c3bf2761654f9b8c1,Alpaca Merino Fine,Estelle Yarns,Light Fingering,
2ab5c5008e91450df21d9da8d436220bba27e82f,Socki,Adlibris,Light Fingering,
56d2a058f1c5d65b6f9d45ab9ec6f7a454c9d57c,Confetti Sock,Littlebean Loves Yarn,Fingering (14 wpi),
6bd2dd4bbe6d0f67477a7dc634f5669eefa7a1e0,Merino Socks,Locoporella,Fingering (14 wpi),
796974dd90a4f06e38dbea9393983a3e44f5be73,Domovik,Slavica Yarns,Light Fingering,
152ad31cc3e0cbba1a119dc166232fcb4b564444,Socks Premium,Greta and the Fibers,Fingering (14 wpi),
939da50a17aa9db366a508614f26e02bc5388857,Alanya Sock,Darn Good Yarn,Fingering (14 wpi),
45b2ca9541566ff1ab7952e86b50cbbb27cb777c,Static,Knit Picks,Fingering (14 wpi),
8b1dc67536c577e4cd776b61bfd66bbec7b58b00,Felici Worsted,Knit Picks,Worsted (9 wpi),
b6cc1e7f9194eb5e3e0b436c79bf173c3fa0bcbe,Rainbow Sock Wool 4-ply,Hobbii,Fingering (14 wpi),
112e4ea99c3ec053dc8e67e5dea8e3fd64574c86,Soko Sock,Shirley Brian Yarns,Light Fingering,
55ff33b173d5b28fe657d949c16f2337a9c4a847,Go to Sock,29 Bridges Studio,Fingering (14 wpi),
b32aa84f75379fd57bb7d0b057ebc3d1f2a71c67,6-fädig Tweed,Regia,DK (11 wpi),
defc28c75d289ec4bb016b9dceeddf474e0efbb3,Flotte Socke 6 fach,Rellana Garne,DK (11 wpi),
a87df029701a66a4a81a814382e195a39bc58557,About Berlin Tweed,Lana Grossa,DK (11 wpi),
db60f6748829bb8ffa055142a284101c2a3673ab,Gizeh Socks 75/25,au fil d'horus ,Fingering (14 wpi),
f3e2e0d3563bcc4abffea342090634750bd7e2d6,Wool Select Jacquard Sock,Premier Yarns,Light Fingering,
bfdb78326f255bc26e3c945c294620685d2cb4e8,Christmas,Bernat,Worsted (9 wpi),
02f2529bff0501c98655dc19b99e552a680c6206,75/25 Merino Sock,Brine Dyeworks,Fingering (14 wpi),
b60882b9fb7a2ef0870ceba36f1b6fa8a2c25e6f,Posh Sock,Ash and Eve Designs,Fingering (14 wpi),
f51beddc705dee3af63076122f6fee53381010b3,Solar Sock,Full Moon Fibres,DK (11 wpi),
d1d74d042aa3e22e7d32f53591dc7d4a2ef27516,Butter Sock,Seismic Yarn & Dyeworks,DK (11 wpi),
e83f8f2c3b096bf4ade09582939fbf4cddc19589,Oakworth DK,Eden Cottage Yarns,DK (11 wpi),
7c3673ba2f8a52fd64301a8baf0a714d3b01df58,Daura DK,Cecily Grove Yarns,DK (11 wpi),
35591d456c0cb8be5506eabb5e5ea4a52976a680,Jawoll Silk,Lang Yarns,Fingering (14 wpi),
53677699a97124a4d9dbfbe9674821a6b172eba3,Meilenweit Soja,Lana Grossa,Fingering (14 wpi),
cde48ab49758ad4d5c65da84ae22c9ddb6d59705,Hayton 4 ply,Eden Cottage Yarns,Fingering (14 wpi),
772180cd2b4c75f559d40cb83482ad08614a2e07,Fine Sock,Life in the Long Grass,Fingering (14 wpi),
e5bb8f8d603a70fe45ab3e19a1fef6ef7673937a,BFL Sock,madelinetosh,Fingering (14 wpi),
e20d68e2f4d2a1f27f94eefd688b32270fc48bae,Baba Yaga Sock,Knitten Word,Light Fingering,
b65c4624c2f711e3a583e7087bf9afd26302ee96,Merino Soft Sock,RockTheWool,Fingering (14 wpi),
e8a5a10c596125e2901848183c221f5d6207cce1,Artic,Icewear Garn,Fingering (14 wpi),
743dc89823dc3a40727d0f66071615d6d5382ecf,Audrey,Beehive Yarns,Light Fingering,
4f082a1a577427ec02162ea365469a1b48ff8752,Wisco Sock,Ewetopia,Fingering (14 wpi),
194454cb5306e82bef23cc66c67dd2e07f5cab7c,Natural Shetland Fingering,Elemental Affects,Fingering (14 wpi),
a525208cb2a5911d7610a44a57fb9be731a56aa8,Merino Angora Singles,Jamie Harmon,Fingering (14 wpi),
0d7e6fbec2c9acd2604a0d519571e65b21b2a687,Fingering 80/20,Baby Cat Yarns,Fingering (14 wpi),
0a62b38e901c434e131edd16ec4e4ed514340398,Bluenose Socks,Fleece Artist,Fingering (14 wpi),
39a67661304ecee0262ae8f7c86ef7b6034cbb6d,Broadway sparkle sock,Yarn Over New York,Fingering (14 wpi),
e4735c21df1bba49b98b1f40ea9ad7e5eb0cf35c,Twist Sock,Marmalade Yarn Co. NZ,Fingering (14 wpi),
7e349e0eb7995a2841b33bd35e4ff99443fc7e49,BFL Tweed Sock,Snug and Spun Fiber Co,Fingering (14 wpi),
4d064f6c576f22a446194f855344fc3fc3566d5e,So Squishy Sock Yarn,Colour Adventures,Fingering (14 wpi),
741b22e249696cec122bd6d20259781d12cd904e,Merino Sock Superwash,Yarnsmiths (UK),Fingering (14 wpi),
9e7d144b4caf6a4eb6b191000ecd86e4d680c66c,Town & Country 4 Ply Sock ,Sirdar,Fingering (14 wpi),
04118c23ebf3a9af5021c798808ed6c32b598f78,Summerlite 4 ply,Rowan,Fingering (14 wpi),
cd983e7b703e05725eb40540c7fb0fda8d74b6fd,Chaud'sette,Jomelle Yarns,Fingering (14 wpi),
0036dc12f128b09c6be1d30054488db6801dea46,Super Sock,Ice Yarns,Fingering (14 wpi),
ae17365bfac4694b37bb8c5822fcfcd079e7e685,Super Soxx Nature 4 ply,Lang Yarns,Fingering (14 wpi),
38341a1d9730c138b894cbc269808d10793589a1,Danubio Sock,Katia,Fingering (14 wpi),
f350a20d108e54947ba5df38fc30c4f2ab562b97,Soft Sea Wool,Reynolds,DK (11 wpi),
3788e1c246799a9462ea4b87bb089dd98d126060,Soft Sea Wool,Great American Yarns,DK (11 wpi),
a5bfb24e539fda1beb8221f8781c83487257de50,Wool Cotton,Debbie Bliss,Sport (12 wpi),
267f89588232dab6665f8d76d5d17c2c1ddf1388,Jawoll Color Superwash ,Lang Yarns,Fingering (14 wpi),
928752948f81a367c40ae3269c8934eda2a89a97,6-fädig Color,Regia,Sport (12 wpi),
a7a68745f37543db4841d4470759fc7f700b4a46,Creamy Sock,Potomac View Dyeworks,Fingering (14 wpi),
b8eaf4ccb962ceccaf8ed5c1f09a7420e301e108,Matchmaker Merino DK,Jaeger,DK (11 wpi),
17b9630418f6e81332bd6031c6faa954d0f4655c,Crofter DK,Sirdar,DK (11 wpi),
52c25bfb55871aea683c3b768ffd39f1805a9769,Socks that Rock Mediumweight,Blue Moon Fiber Arts,Fingering (14 wpi),
0f57eb53516b0639e37b8b715fb55369e3f8e3f8,Bugga!,The Sanguine Gryphon ,Fingering (14 wpi),
2ccbf0571eac38e7a7fd2cc4336ebe2b9e95de7f,Wildfoote Luxury Sock,Brown Sheep,Light Fingering,
1997b4bcbbf6a0118b3c9e3e38bc2b66f0f571c4,Kroy 3 Ply,Patons North America,Light Fingering,
d39a5184067b4e31d421171708371885a42cb878,Handpainted Louet Gems Fingering,Cherry Tree Hill Yarn,Light Fingering,
8d62d8d5e04d7e8dc671ace03efd249b616d7e29,Essential Solids & Twists,Knit Picks,Light Fingering,
5176b0c67de8509a3d355538ba7fae921da6094a,Wonderized Deluxe Sock and Sport,Fleisher's,Light Fingering,
86cb1a5405507d0bb89e0ed8f5322ea445e8d058,Shepherd Sock Multi,Lorna's Laces,Light Fingering,
b7aea937824b75a366a05e930db58fa0bcc4f971,Solemate,Lorna's Laces,Light Fingering,
b5c1c645ab150738ec7a999c4ddd066217866814,Wool-Ease Sportweight,Lion Brand,Sport (12 wpi),
26cf7061e408756cd797b51e98ffdbd65fddd96c,FlockSock Sock ,Holiday Yarns ,Fingering (14 wpi),
0c2304ef23e10ba11bd5caebe7a049f550c79c6d,Fixation Spray Dyed,Cascade Yarns ®,Fingering (14 wpi),
8365cb4dbdbaa28654c51657fd4200be576ea861,Dartmoor,Happygoknitty,Fingering (14 wpi),
83a32b675db086ac1bece6bc6232c87588c3a012,Fair Lady 50 (フェアレディー50),Hamanaka ハマナカ,Worsted (9 wpi),
39dde8d5a24993bf568cfaf1914103b2b4d8e598,Marvel 8ply Plain,Moda Vera,DK (11 wpi),
61f2f4a3aaecec770218b963afe8b3493bfe870f,Sock Wool,Elle (Saprotex),Fingering (14 wpi),
0cdc7c78c135ce342ab6e99ee9ed62fbac0960bf,Sapphire,Theodora’s Pearls,Fingering (14 wpi),
f4bf8e456b4361c66647c1b6fbdd59ad6af36c81,Fairy Tales ,Safronie ,Fingering (14 wpi),
c8ffd63196f5843f335f583aae843b766c4d070f,Opal Surprise! 4-fach / 4-ply,Zwerger Garn,Fingering (14 wpi),
3c7d1e75c40fe8082234b6835a5c8d5cd9252ff4,Naked Sock,Wisdom Yarns,Fingering (14 wpi),
01c9672d1382619e68f3e149f5ecac7efa2468e2,Sensitive Socks ,Klaus Koch Köln,Fingering (14 wpi),
121acd4d76bd50240f704959443e656b140bb0ae,Happy Feet Print,Hobbii,Light Fingering,
5a116ee486a31068b3408fbfddcc151a2caa3a14,Treat Your Feet 80/20,Hypnotic Yarn,Fingering (14 wpi),
063a464290df7bbc6e6a1155e8ad6aeb0eab7954,Rock n Roll Sock,Birch Tree Fiber Arts Co,Fingering (14 wpi),
03db09828912e757b0b1771b1bae35a3d5ec6d3a,Bluebel 75/25 Fingering,Crooked Kitchen Yarn,Light Fingering,
497a6b3960b9f679ca69974dbe98c289eca8de0c,Merylon 75/25 Fingering,Crooked Kitchen Yarn,Light Fingering,
25b63508cf7dc442d983e46b54ed944a1fa72b3d,KidMo Sock,Crooked Kitchen Yarn,Light Fingering,
66bffcaa9d92a932ec74970cbb2ec6d4047dd510,Happy Feet Solid,Hobbii,Light Fingering,
1e5811bc31a82dc252dc6b29774d0875ba34f8ec,Pied Bleu - BFL High Twist Sock,Bleu Poussière,Fingering (14 wpi),
3b54e800141064d50ef537292531b29945e5df19,Sock Squad,The Farmer's Daughter Fibers,Fingering (14 wpi),
3601aba6d3beabea8cc95b1e75dd92b69137d9f8,Platinum Sock,MaliaMayedIt,Light Fingering,
2f1ec69dcebe7dcdbbaa4093cedd5c9723191c1c,Forest,Pascuali,Light Fingering,
88eee837cb038e9c6004f4004a3a425ad3990274,Cotton 8/4 Solids,Mayflower,DK (11 wpi),
7810e808ae66ea281ee0153633aa4e01dcb538bd,Cotton 8 ,Scheepjes,DK (11 wpi),
6c1787d19d875cd77d49d7b22e3f6330d94ddf28,Panama,Katia,DK (11 wpi),
087f97025959f388235039889eeb588f3e47c760,Candy,Katia,DK (11 wpi),
6e92159d77d0af2b079e7a62240a77483c58f6ab,Summerlite 4 ply,Rowan,DK (11 wpi),
1f449b712d36e07f09cb3a69b4d167dc411c6a34,Sunkissed,Scheepjes,DK (11 wpi),
53bf59365f7462af00680f628b3a2415c775baf5,Baby Smiles Cotton,Schachenmayr,DK (11 wpi),
6d7e336ed8d30f7d896eae2644b3307767085fe4,Skies Light ,Scheepjes,DK (11 wpi),
d784ec5f6f6ac6b88e17ea4dbd84870878d2415f,Dolce Amore,Filatura Di Crosa,DK (11 wpi),
874cab2ff61e0a08812d1b4d9cea236b6bf08f00,Lotus 8/4 ,Infinity Hearts,DK (11 wpi),
83b057a8ab83300b88da5505d2ebd9f873273172,Flotte Socke 4 fach / 4 ply,Rellana Garne,Fingering (14 wpi),
083b0bd5e368b33b5cfe0053cdcdd4c9d4ef203d,Sockenwolle,Woll Butt,Fingering (14 wpi),
bc674a5514e253e7e5a3cd4741483f0a7c20e302,BFL Fingering,The Parisian Knits,Fingering (14 wpi),
424dd64e3e2c8428c7f4e1815bd56861e69e3fb0,Fingering Fleece,Jack Frost,Fingering (14 wpi),
d9dc5618772bb031bb3ceacff051238292bf389a,Soqs,Durable,Fingering (14 wpi),
3180055db0e276e49ce0b6b63716ee77e4e76b1a,Brazilia,Schachenmayr,Aran (8 wpi),
